1462233220884,null,0,D202B31CD2C3,12.5,-1034,-49,482
1462233220887,null,0,D202B31CD2C3,12.5,-1036,-47,488
1462233220932,null,0,D202B31CD2C3,12.5,-1032,-47,488
1462233220936,null,0,EB0BE26E8C52,12.5,-993,-181,-61
1462233220937,null,0,EB0BE26E8C52,12.5,-989,-180,-59
1462233220986,null,0,EB0BE26E8C52,12.5,-989,-181,-62
1462233221029,null,0,D202B31CD2C3,12.5,-1029,-49,484
1462233221034,null,0,EB0BE26E8C52,12.5,-988,-181,-62
1462233221078,null,0,D202B31CD2C3,12.5,-1026,-48,495
1462233221083,null,0,EB0BE26E8C52,12.5,-993,-179,-59
1462233221176,null,0,D202B31CD2C3,12.5,-1027,-47,496
1462233221180,null,0,EB0BE26E8C52,12.5,-990,-184,-61
1462233221224,null,0,D202B31CD2C3,12.5,-1026,-44,507
1462233221326,null,0,D202B31CD2C3,12.5,-1027,-33,498
1462233221336,null,0,EB0BE26E8C52,12.5,-991,-184,-59
1462233221337,null,0,EB0BE26E8C52,12.5,-986,-179,-64
1462233221419,null,0,D202B31CD2C3,12.5,-1026,-41,503
1462233221424,null,0,EB0BE26E8C52,12.5,-991,-185,-58
1462233221468,null,0,D202B31CD2C3,12.5,-1024,-50,501
1462233221473,null,0,EB0BE26E8C52,12.5,-995,-183,-58
1462233221567,null,0,D202B31CD2C3,12.5,-1021,-39,503
1462233221572,null,0,EB0BE26E8C52,12.5,-992,-183,-65
1462233221667,null,0,D202B31CD2C3,12.5,-1024,-43,499
1462233221673,null,0,EB0BE26E8C52,12.5,-987,-180,-62
1462233221714,null,0,D202B31CD2C3,12.5,-1027,-37,495
1462233221723,null,0,EB0BE26E8C52,12.5,-992,-184,-63
1462233221814,null,0,D202B31CD2C3,12.5,-1027,-40,490
1462233221820,null,0,EB0BE26E8C52,12.5,-989,-181,-61
1462233221862,null,0,D202B31CD2C3,12.5,-1029,-44,492
1462233221919,null,0,EB0BE26E8C52,12.5,-988,-183,-57
1462233221959,null,0,D202B31CD2C3,12.5,-1031,-43,481
1462233221965,null,0,EB0BE26E8C52,12.5,-990,-180,-62
1462233222056,null,0,D202B31CD2C3,12.5,-1036,-56,480
1462233222061,null,0,EB0BE26E8C52,12.5,-989,-177,-62
1462233222106,null,0,D202B31CD2C3,12.5,-1036,-50,489
1462233222204,null,0,D202B31CD2C3,12.5,-1031,-54,472
1462233222214,null,0,EB0BE26E8C52,12.5,-988,-182,-59
1462233222301,null,0,D202B31CD2C3,12.5,-1038,-56,477
1462233222305,null,0,EB0BE26E8C52,12.5,-989,-180,-65
1462233222354,null,0,D202B31CD2C3,12.5,-1032,-56,485
1462233222362,null,0,EB0BE26E8C52,12.5,-989,-180,-66
1462233222443,null,0,D202B31CD2C3,12.5,-1027,-54,491
1462233222448,null,0,EB0BE26E8C52,12.5,-988,-179,-58
1462233222492,null,0,D202B31CD2C3,12.5,-1026,-58,489
1462233222546,null,0,EB0BE26E8C52,12.5,-989,-181,-63
1462233222589,null,0,D202B31CD2C3,12.5,-1029,-61,492
1462233222595,null,0,EB0BE26E8C52,12.5,-992,-184,-55
1462233222690,null,0,D202B31CD2C3,12.5,-1030,-56,482
1462233222696,null,0,EB0BE26E8C52,12.5,-992,-181,-60
1462233222742,null,0,D202B31CD2C3,12.5,-1035,-53,474
1462233222793,null,0,EB0BE26E8C52,12.5,-986,-184,-62
1462233222834,null,0,D202B31CD2C3,12.5,-1037,-58,468
1462233222838,null,0,EB0BE26E8C52,12.5,-988,-183,-57
1462233222936,null,0,EB0BE26E8C52,12.5,-993,-180,-64
1462233222979,null,0,D202B31CD2C3,12.5,-1037,-56,464
1462233223036,null,0,EB0BE26E8C52,12.5,-990,-182,-59
1462233223079,null,0,D202B31CD2C3,12.5,-1038,-59,466
1462233223083,null,0,EB0BE26E8C52,12.5,-989,-182,-62
1462233223128,null,0,D202B31CD2C3,12.5,-1040,-62,472
1462233223179,null,1,EB0BE26E8C52,12.5,-988,-182,-61
1462233223224,null,1,D202B31CD2C3,12.5,-1046,-63,463
1462233223228,null,1,EB0BE26E8C52,12.5,-988,-181,-61
1462233223321,null,1,D202B31CD2C3,12.5,-1043,-60,456
1462233223326,null,1,EB0BE26E8C52,12.5,-990,-182,-62
1462233223370,null,1,D202B31CD2C3,12.5,-1050,-64,439
1462233223467,null,1,D202B31CD2C3,12.5,-1048,-67,444
1462233223471,null,1,EB0BE26E8C52,12.5,-992,-183,-65
1462233223472,null,1,EB0BE26E8C52,12.5,-991,-183,-59
1462233223516,null,1,D202B31CD2C3,12.5,-1048,-67,449
1462233223569,null,1,EB0BE26E8C52,12.5,-987,-182,-64
1462233223613,null,1,D202B31CD2C3,12.5,-1051,-68,448
1462233223618,null,1,EB0BE26E8C52,12.5,-990,-184,-67
1462233223716,null,1,EB0BE26E8C52,12.5,-993,-178,-60
1462233223759,null,1,D202B31CD2C3,12.5,-1046,-66,453
1462233223760,null,1,D202B31CD2C3,12.5,-1041,-68,453
1462233223857,null,1,D202B31CD2C3,12.5,-1044,-67,475
1462233223861,null,1,EB0BE26E8C52,12.5,-991,-183,-64
