20160818	7,300
20160928	0
20160709	0
20160531	1,167
20160717	0
20160508	0
20161212	0
20160613	0
20160115	0
20161009	0
20160106	0
20160323	0
20160927	1,075
20161013	6,494
20160626	0
20160530	0
20160513	0
20161110	6,795
20160407	5,209
20160722	0
20160330	0
20160730	0
20160304	0
20160729	0
20161204	0
20160708	0
20161207	0
20160408	0
20161128	0
20160123	0
20160212	0
20160831	0
20160705	1,017
20161029	0
20160215	0
20160430	0
20160517	976
20160102	0
20161012	0
20160825	7,081
